id,cogency,cogency_mean,effectiveness,effectiveness_mean,reasonableness,reasonableness_mean,overall,overall_mean,argumentative,argumentative_majority,text,title
3P458N04Q1QOJ0Q6K6W45X1CXO32XY,"(2, 'n/a', 3, 'n/a', 3, 'n/a', 1, 3, 'n/a', 3, 'n/a', 'n/a', 3, 3, 'n/a', 'n/a', 'n/a', 3, 4, 'n/a')",2.8,"(3, 'n/a', 3, 'n/a', 3, 'n/a', 2, 3, 'n/a', 3, 'n/a', 'n/a', 3, 1, 'n/a', 'n/a', 'n/a', 3, 3, 'n/a')",2.7,"(3, 'n/a', 3, 'n/a', 3, 'n/a', 2, 4, 'n/a', 3, 'n/a', 'n/a', 3, 3, 'n/a', 'n/a', 'n/a', 3, 2, 'n/a')",2.9,"(2, 'n/a', 3, 'n/a', 3, 'n/a', 2, 3, 'n/a', 3, 'n/a', 'n/a', 3, 3, 'n/a', 'n/a', 'n/a', 3, 3, 'n/a')",2.8,"(1, 'n/a', 1, 'n/a', 1, 'n/a', 1, 1, 'n/a', 1, 'n/a', 'n/a', 1, 1, 'n/a', 'n/a', 'n/a', 1, 1, 'n/a')",1,"Yes you can. Denying the holocaust in Germany is a serious criminal offence.The following European countries all have laws against holocaust denial: 
Austria
Belgium
Czech Republic
France
Germany
Israel
Lithuania
Poland
Slovakia
Switzerland

In response to one of the werid American answers on this page: noone has ""God Given"" rights all rights are granted by the Governemnt or consitution. Do you think God prsented himself and saiid hhere are your rights? Second point is that Europe in the main is far more progressive than the USA and has a nmber of rights that you don't eg the right to free health care from cradle to grave, free education, et which isn't suprising as the notions of liberty that yoyr founding fathers used came from Europe and are part of the European condition not yours.",Can you get sent to jail in Germany for denying the Holocaust didn't exist?
3X2YVV51PUD25F3KRX04YVD0W1N1WX,"(3, 3, '#')",3.0,"(3, 2, '#')",2.5,"(3, 3, '#')",3.0,"(3, 3, '#')",3.0,"(1, 1, 0)",1,"First mistake was telling them anything.  You should have been completely silent.  But since you have confessed and are paying them back you can include this in your defense.  The key is to work your a** off and pay them back regularly and with a large amount.  (i.e. $100 a week).  Get a lawyer though, he can make this go a lot better for you.",i want to know if there is any chance of me not doing any time ?
3LEG2HW4UFW7JEZLKCQIZQ15T6B2FL,"(2,)",2.0,"(2,)",2.0,"(2,)",2.0,"(2,)",2.0,"(1,)",1,"The age of consent in CA is 18.  There do not appear to be any exceptions to this.  So a 16 yr old with an 18 yr old (genger doesn't matter!) can result in a conviction for statutory rape.  

Think:  Long prison sentence (probably as someone's ""girlfriend"") , lifetime child sex offender registration, lifetime felony record, loss of voting rights, loss of gun rights, etc.

Anything worth having is worth waiting for.  2 years is NOT a lifetime!",What is the Law on Stachatory Rape in California? What are the age Limits?
3FW4EL5A3LXNIKN9WHBBF77GLQ1229,"(3, '#', 3, 'n/a', 2, 'n/a', 'n/a', 4, 'n/a', '#', 'n/a', 'n/a', 4, 2, 3, 'n/a', 'n/a', 4, 'n/a', 'n/a')",3.125,"(2, '#', 3, 'n/a', 2, 'n/a', 'n/a', 3, 'n/a', '#', 'n/a', 'n/a', 3, 1, 3, 'n/a', 'n/a', 4, 'n/a', 'n/a')",2.625,"(2, '#', 3, 'n/a', 2, 'n/a', 'n/a', 4, 'n/a', '#', 'n/a', 'n/a', 3, 2, 2, 'n/a', 'n/a', 4, 'n/a', 'n/a')",2.75,"(2, '#', 3, 'n/a', 2, 'n/a', 'n/a', 4, 'n/a', '#', 'n/a', 'n/a', 3, 2, 3, 'n/a', 'n/a', 4, 'n/a', 'n/a')",2.875,"(1, 0, 1, 'n/a', 1, 'n/a', 'n/a', 1, 'n/a', 0, 'n/a', 'n/a', 1, 1, 1, 'n/a', 'n/a', 1, 'n/a', 'n/a')",1,"Actually, the only ""no fee"" source is to ask the people yourself. Obviously, that won't work. Only arrest records are public information. Their ""criminal records"" are not up for public consumption. Even the police are not allowed to look at their ""rap sheet"" unless they have good cause. 

Try checking with your county courthouse. They can start to point you in the right way.",How can I find out for no fee if someone has a criminal record and for what offenses?
3P4C70TRMRQJY0HO52E5W70Q0L2GLN,"(4,)",4.0,"(4,)",4.0,"(3,)",3.0,"(4,)",4.0,"(1,)",1,"I agree.  Women should also be able to marry multiple men.  This is just the legislation of morality, and there is no victim, as long as the participants are all of legal age.  We have legalized a lot of other things (such as domestic partners and sodomy), and there is no real reason in my mind for this last holdout.  If you are going to legalize some of it, you might was well legalize it all.",Should polygamy be legalized?
3ULIZ0H1VAE8SWO0VWDV8V0NCJF156,"(3, 2, '#', 'n/a', 'n/a', 'n/a', '#', 3, 4, 4, 'n/a', 'n/a', 5, 'n/a', 'n/a', 5, 'n/a', 'n/a', '#', 'n/a')",3.7142857142857144,"(3, 2, '#', 'n/a', 'n/a', 'n/a', '#', 3, 4, 4, 'n/a', 'n/a', 4, 'n/a', 'n/a', 5, 'n/a', 'n/a', '#', 'n/a')",3.5714285714285716,"(3, 2, '#', 'n/a', 'n/a', 'n/a', '#', 3, 4, 4, 'n/a', 'n/a', 4, 'n/a', 'n/a', 4, 'n/a', 'n/a', '#', 'n/a')",3.4285714285714284,"(3, 2, '#', 'n/a', 'n/a', 'n/a', '#', 3, 4, 4, 'n/a', 'n/a', 4, 'n/a', 'n/a', 5, 'n/a', 'n/a', '#', 'n/a')",3.5714285714285716,"(1, 1, 0, 'n/a', 'n/a', 'n/a', 0, 1, 1, 1, 'n/a', 'n/a', 1, 'n/a', 'n/a', 1, 'n/a', 'n/a', 0, 'n/a')",1,"""I talked to my employer and he told me that this individual had harassed people in this way before, but he was not going to do anything about it, and if I couldn't handle it I should quit.""

Get this is writing from the employer then you can go to your state's  workforce commission and file a formal complaint.  Send your complaint in an e-mail and give the employer time to respond.

Don't take any cr*p but you also must have solid ground on which to fight. Good luck.",Who do I contact about non-sexual harassment in the workplace?
3UDTAB6HH68RMU5U23MC66MFT8W093,"(3, '#', '#')",3.0,"(3, '#', '#')",3.0,"(2, '#', '#')",2.0,"(2, '#', '#')",2.0,"(1, 0, 0)",0,"Yeah, they can pretty much do what ever they want. Right now my brother is sitting in jail because an officer said he kicked a car door into his leg. This is considered assault on an officer, and that is a felony. If he is convicted he could serve 2 to 10 years. It sucks because we can't do anything about it, and it is all because this officer wants to lie.",can a police officer detain you put his hands on you and frisk you[search ]because his claim is he needs to?
3IZPORCT1FI81U7CUSTJ3JLQM1ZHRL,"('n/a', '#', 2, 3, 3, 'n/a', '#', 'n/a', 4, 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 4, 'n/a', 3, 5, '#', 'n/a')",3.4285714285714284,"('n/a', '#', 2, 2, 3, 'n/a', '#', 'n/a', 5, 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 4, 'n/a', 3, 5, '#', 'n/a')",3.4285714285714284,"('n/a', '#', 2, 3, 3, 'n/a', '#', 'n/a', 5, 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 4, 'n/a', 3, 5, '#', 'n/a')",3.5714285714285716,"('n/a', '#', 2, 3, 3, 'n/a', '#', 'n/a', 5, 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 4, 'n/a', 3, 5, '#', 'n/a')",3.5714285714285716,"('n/a', 0, 1, 1, 1, 'n/a', 0, 'n/a', 1, 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 1, 'n/a', 1, 1, 0, 'n/a')",1,"Although the law on this is not absolute, California law gives property owners pretty broad discretion to trim back overhanging branches to the property line.  The neighbor must exercise ""due care"" when trimming to avoid permanently damaging or killing the tree.  I would consult a certified arborist to provide you with a trimming plan that would satisfy your neighbor and not damage the tree to the point that it might fall over.",Are there any laws regarding trees over a neighbors property being cut down?
3D1TUISJWI90DHAD4469869PTDHUIU,"('#', 'n/a', 4, 'n/a', 3, 'n/a', 3, 2, 3, 4, 'n/a', 'n/a', 4, 'n/a', 'n/a', '#', '#', 'n/a', 'n/a', 'n/a')",3.2857142857142856,"('#', 'n/a', 4, 'n/a', 3, 'n/a', 2, 2, 4, 5, 'n/a', 'n/a', 3, 'n/a', 'n/a', '#', '#', 'n/a', 'n/a', 'n/a')",3.2857142857142856,"('#', 'n/a', 4, 'n/a', 3, 'n/a', 4, 3, 3, 4, 'n/a', 'n/a', 3, 'n/a', 'n/a', '#', '#', 'n/a', 'n/a', 'n/a')",3.4285714285714284,"('#', 'n/a', 4, 'n/a', 3, 'n/a', 3, 2, 3, 4, 'n/a', 'n/a', 3, 'n/a', 'n/a', '#', '#', 'n/a', 'n/a', 'n/a')",3.142857142857143,"(0, 'n/a', 1, 'n/a', 1, 'n/a', 1, 1, 1, 1, 'n/a', 'n/a', 1, 'n/a', 'n/a', 0, 0, 'n/a', 'n/a', 'n/a')",1,"First off, you said you had someone looking to see if she was ever re-charged.  If they let her go, why are they going to recharge her?!  Your Kansas City Star article title excerpt was from when this woman was FREED, not charged.  

And secondly, the only reason you're looking is because some guy is going around being HIV+ and having sex with women.  It has nothing to do with being a sexual predator.  You never stated whether or not the women this guy had sex with did it voluntarily (not knowing he was HIV+).  Otherwise, wouldn't you have worded that a man was being charged with raping women while HIV+.  

Women in general should be required the meet the same standards as men, but should it matter if she's in your neighbourhood?  Just keep your kids away from strange ladies and you shouldn't have a problem.",Should a person who had sex with underage boys be allowed to have their conviction expunged from the records?
306996CF6WTAHC59W648BH0FMF1B1H,"(4,)",4.0,"(2,)",2.0,"(4,)",4.0,"(3,)",3.0,"(1,)",1,"The patent is probablely out of this question.  I know that Price Line and others have gone that route, but it is expensive and a tough row to hoe. Furthermore, the US Patent Office does not play games; they just send back your application and they keep the money.

If you go this route, you will need a patent attorney.  There are not too many of them around - and they don't work cheap.

Copyright is easy, and free.  Now if you wish to file with your states Attorney General of Sec. of State that will cost a couple of bucks (usually $25 - 50)

Good luck -- DAVE",Which intellectual property option is best to protect a unique method to diagram social network relationships?
302U8RURJZAS4XA46AT6907PTJKVN0,"(4, '#', 2, 'n/a', 'n/a', 'n/a', 4, 4, 'n/a', 4, 'n/a', 'n/a', 5, 'n/a', 'n/a', 5, 5, 'n/a', '#', 'n/a')",4.125,"(4, '#', 2, 'n/a', 'n/a', 'n/a', 4, 4, 'n/a', 4, 'n/a', 'n/a', 5, 'n/a', 'n/a', 5, 5, 'n/a', '#', 'n/a')",4.125,"(3, '#', 2, 'n/a', 'n/a', 'n/a', 4, 5, 'n/a', 4, 'n/a', 'n/a', 5, 'n/a', 'n/a', 4, 3, 'n/a', '#', 'n/a')",3.75,"(4, '#', 2, 'n/a', 'n/a', 'n/a', 4, 4, 'n/a', 4, 'n/a', 'n/a', 5, 'n/a', 'n/a', 5, 3, 'n/a', '#', 'n/a')",3.875,"(1, 0, 1, 'n/a', 'n/a', 'n/a', 1, 1, 'n/a', 1, 'n/a', 'n/a', 1, 'n/a', 'n/a', 1, 1, 'n/a', 0, 'n/a')",1,"I didn't look at cases, but it does look like you do have this right in Nevada:

NRS 193.240  Resistance by party about to be injured.  Resistance sufficient to prevent the offense may be made by the party about to be injured:

1.  To prevent an offense against his person, or his family or some member thereof.

2.  To prevent an illegal attempt, by force, to take or injure property in his lawful possession.

      (Added to NRS by 1967, 1469)

NRS 193.250  Resistance by other persons.  Any other person, in aid or defense of a person about to be injured, may make resistance sufficient to prevent the offense.

      (Added to NRS by 1967, 1469)",Flee or defend with force against Las Vegas home invasion?
3909MD9T2ZQZEUB1DWLJ1RAURXWFE8,"(4, 3, 'n/a', 'n/a', 3, 'n/a', '#', 4, 'n/a', 3, 'n/a', 'n/a', 5, 3, 4, 'n/a', 'n/a', 4, 'n/a', 'n/a')",3.6666666666666665,"(4, 3, 'n/a', 'n/a', 3, 'n/a', '#', 4, 'n/a', 4, 'n/a', 'n/a', 5, 3, 3, 'n/a', 'n/a', 5, 'n/a', 'n/a')",3.7777777777777777,"(4, 3, 'n/a', 'n/a', 3, 'n/a', '#', 4, 'n/a', 3, 'n/a', 'n/a', 5, 2, 3, 'n/a', 'n/a', 5, 'n/a', 'n/a')",3.5555555555555554,"(4, 3, 'n/a', 'n/a', 3, 'n/a', '#', 4, 'n/a', 3, 'n/a', 'n/a', 5, 3, 3, 'n/a', 'n/a', 5, 'n/a', 'n/a')",3.6666666666666665,"(1, 1, 'n/a', 'n/a', 1, 'n/a', 0, 1, 'n/a', 1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 'n/a', 1, 'n/a', 'n/a')",1,"Just because you had the agreement notarized does not make it enforceable as a promissory note.

If he left a forwarding address, you can get it by sending him a letter with the words ""address service requested"" on the envelope. The USPO will send you the new address.

If he didn't, but has a published telephone number in his name, you can find him by any of several ""white pages"" service available online.

If neither of those works, sue him anyway, get service by publication. The judgment will be good for 10 or 20 years, whereas the note - if it is enforceable - may not be enforceable after 3 to 5 years, depending on your state's statute of limitations.",how can i locate someones whereabouts for free?
3B9J25CZ25MTL1W9NPFNI2T6U0DSCO,"(2,)",2.0,"(1,)",1.0,"(2,)",2.0,"(1,)",1.0,"(1,)",1,"Using his/her fingerprints:

Fingerprint identification (sometimes referred to as dactyloscopy) is the process of comparing questioned and known friction skin ridge impressions (see Minutiae) from fingers, palms, and toes to determine if the impressions are from the same finger (or palm, toe, etc.). The flexibility of friction ridge skin means that no two finger or palm prints are ever exactly alike (never identical in every detail), even two impressions recorded immediately after each other. Fingerprint identification (also referred to as individualization) occurs when an expert (or an expert computer system operating under threshold scoring rules) determines that two friction ridge impressions originated from the same finger or palm (or toe, sole) to the exclusion of all others.","How can somebody identify himself if he has absolutely nothing (ID, certificates, so on.)?"
3G5RUKN2ECCU7QX139OAHIIS1G39ND,"('#',)",#,"('#',)",#,"('#',)",#,"('#',)",#,"(0,)",0,"I do not think there was a supreme court case about pink versus white tuna.  In recent years, there have been cases about tuna fishing that went for judicial review.

The urban legend that you talk about is a case that went to the U.S. Supreme Court about whether Tomato is a vegetable or fruit: 
U.S. Supreme Court NIX v. HEDDEN, 149 U.S. 304 (1893)
149 U.S. 304
NIX et al.
v.
HEDDEN, Collector.
No. 137.
May 10, 1893
After arguments were presented Justice Gray ruled that because tomatoes where known as and used as vegetables, that's what they were...vegetables! 
cc",Was there a US Court case dealing with white versus pink tuna?  What advertising is proper in the US?
3LN50BUKPVKPBDAN8L4SQGEI1AOLPR,"('#', '#', '#')",#,"('#', '#', '#')",#,"('#', '#', '#')",#,"('#', '#', '#')",#,"(0, 0, 0)",0,"OK civilian cops need a reason to pull you over un like what the second person said.  The can stop you because there are numbers on the tag and when the officer ran you plate the more then likely came back as expired, the DMV should have put something in computer for the cops so it would say that you had a temp tag but more then likely it did not make it into the comp and the cop needed to see the numbers on the tag and run those to make sure it was not stolen from another vehicle.  there are also regs on how it should be displayed so if it was done wrong he could have stopped you for that",is it ok for the cops to  pull u over for expired tags when you have the temporay taped in the back window?
3ICOHX7ENCK8HQWBAE2YYKNQKK8E0H,"(3,)",3.0,"(2,)",2.0,"(2,)",2.0,"(2,)",2.0,"(1,)",1,"This is easy. Only when you have expectations, can you be disappointed.  And when you have something to lose, property, reputation, friends, job, then you can be controlled by the fear of maybe losing that.  When you have little or nothing, then you have nothing to lose so you really do not care.  Either we as people are mostly self-centered (nothing to lose) or we think of others (care, kind, concern).  Thankfully, most of us are genuinely good and want to make the world a better place, so we want to do what we can to make it better.",why the corrupts have no fear of law in their mind.?
3QMELQS6Y5KS45NVY92F6SW0CCJR67,"('n/a', 'n/a', 4, '#', '#', 'n/a', '#', 'n/a', '#', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 3, 'n/a', '#', 3, '#', '#')",3.3333333333333335,"('n/a', 'n/a', 4, '#', '#', 'n/a', '#', 'n/a', '#', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 3, 'n/a', '#', 3, '#', '#')",3.3333333333333335,"('n/a', 'n/a', 4, '#', '#', 'n/a', '#', 'n/a', '#', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 2, 'n/a', '#', 3, '#', '#')",3.0,"('n/a', 'n/a', 4, '#', '#', 'n/a', '#', 'n/a', '#', 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 3, 'n/a', '#', 3, '#', '#')",3.3333333333333335,"('n/a', 'n/a', 1, 0, 0, 'n/a', 0, 'n/a', 0, 'n/a', 'n/a', 'n/a', 'n/a', 'n/a', 1, 'n/a', 0, 1, 0, 0)",0,"It depends quite a bit on the state. To give you an example though, here's the law in CA: rape is punihsable by 3, 6, or 8 years in prison. Rape of a child under 14 years old who is 10 or more years younger than the accused is punihsable by 15 years to life. Molestation is punishable by not more than one year in jail or 2, 3, or 4 years in prison. There are not separate repeat offender punihsments, aside from the 3 strikes law.",What is the punishments for the crime of molestation or rape?
3OLZC0DJ8JO0QWZD9UGE4SB869SIVM,"(3, 3, 2, 'n/a', 3, 'n/a', 'n/a', 4, 4, '#', 'n/a', 'n/a', 4, 3, 'n/a', 3, 'n/a', 'n/a', 'n/a', 'n/a')",3.2222222222222223,"(3, 3, 2, 'n/a', 2, 'n/a', 'n/a', 4, 5, '#', 'n/a', 'n/a', 3, 2, 'n/a', 4, 'n/a', 'n/a', 'n/a', 'n/a')",3.111111111111111,"(3, 3, 2, 'n/a', 2, 'n/a', 'n/a', 4, 5, '#', 'n/a', 'n/a', 3, 3, 'n/a', 2, 'n/a', 'n/a', 'n/a', 'n/a')",3.0,"(3, 3, 2, 'n/a', 2, 'n/a', 'n/a', 4, 5, '#', 'n/a', 'n/a', 3, 3, 'n/a', 3, 'n/a', 'n/a', 'n/a', 'n/a')",3.111111111111111,"(1, 1, 1, 'n/a', 1, 'n/a', 'n/a', 1, 1, 0, 'n/a', 'n/a', 1, 1, 'n/a', 1, 'n/a', 'n/a', 'n/a', 'n/a')",1,"Yes, it is legal!! ""Recording Conversations in Texas""
The law is often misunderstood by lay people and lawyers alike in Texas as to the legality of recording conversations over the telephone in Texas. The general rule is you may record a telephone conversation in which you are a participant even if the other person or people do not have knowledge of your recording the telephone conversation. This is the general federal rule as well. You may also use the recording for any lawful purpose.",Is phone recording legal in Texas without both parties permission? I was told Tx was a one party state?
3JMNNNO3B1D9U0LGA10I3EN5OMWW2Y,"('#', '#', 3, 'n/a', 'n/a', 'n/a', 'n/a', 4, 4, '#', 'n/a', 'n/a', 4, 4, 4, 3, 'n/a', 'n/a', 'n/a', 'n/a')",3.7142857142857144,"('#', '#', 3, 'n/a', 'n/a', 'n/a', 'n/a', 3, 4, '#', 'n/a', 'n/a', 4, 3, 4, 4, 'n/a', 'n/a', 'n/a', 'n/a')",3.5714285714285716,"('#', '#', 3, 'n/a', 'n/a', 'n/a', 'n/a', 4, 4, '#', 'n/a', 'n/a', 4, 3, 4, 4, 'n/a', 'n/a', 'n/a', 'n/a')",3.7142857142857144,"('#', '#', 3, 'n/a', 'n/a', 'n/a', 'n/a', 4, 4, '#', 'n/a', 'n/a', 4, 4, 4, 4, 'n/a', 'n/a', 'n/a', 'n/a')",3.857142857142857,"(0, 0, 1, 'n/a', 'n/a', 'n/a', 'n/a', 1, 1, 0, 'n/a', 'n/a', 1, 1, 1, 1, 'n/a', 'n/a', 'n/a', 'n/a')",1,"The bad image of the ACLU is due to 2 main things:

1) They will defend the constitutional rights of people and organizations that most people don't believe need these rights. For example, Sean Hannity, Rush Limbaugh, and NAMBLA. However, the basis of this country is that ALL speech is defended and everyone has equal rights. The ACLU is often the only organization that will step up for these people, which makes a lot of people angry.
2) The right wing (ironically people like Sean Hannity and Rush Limbaugh) have demonized the actions of ACLU to the point that people only associate them with these examples and not the many, many other good organizations and people they defend.",what is so bad about the aclu?don't they ever do any good things?
